d1 d2 d3 d4 d5 d6 d7 d8 d9 d10 d11 a1 a2 a3 a4 a5 a6 a7 target
0.27946984940885566 0.18444040469330547 0.5773277020673753 0.09987711419654444 0.3870416547509672 0.8561650405547918 0.42777399618403944 0.8245638697523396 0.42514855533962814 0.6478247125638412 0.5757729842381831 0.4044279293609272 0.9757857772017444 0.6504587797742493 0.9452014723578084 0.49521346780399145 0.0 0.029804508713185296 0
0.21228089932050698 0.13475594847143713 0.6702881746467697 0.18527175111684313 0.4207332300020994 0.759795007195359 0.3537883153325305 0.46054361626696694 0.5884507397795993 0.4383323113229207 0.36295106067135263 0.36074766444188167 0.6577148638769814 0.3825500039020464 0.6453840353533113 0.2497352939281614 0.011551734031771899 0.032761357553774406 0
0.26254475065082583 0.19094370769537017 0.6848861214523252 0.1901564756337799 0.4780900578148479 0.7838152971382981 0.39071924571782723 0.4169321643550945 0.6593860229169213 0.4142678965137474 0.335575774430374 0.383352513049364 0.594713318791753 0.34010581267325646 0.5713774354714309 0.1986165757795597 0.06799493924489197 0.09732866850057675 0
0.28716381509985256 0.22271719821391422 0.6374104876920601 0.16784498681294346 0.6463362802275379 0.8477257102425733 0.4841904654531337 0.41734397673610646 0.6834252867131148 0.3881817318842531 0.3032137487772646 0.5248318197768544 0.5334703137955858 0.3118958324887626 0.47942859761734935 0.1494473433980923 0.0892483262674797 0.11013195809951837 0
0.2420898168542691 0.19017949175691595 0.6439210840181113 0.20378174030305463 0.8100031250498749 0.8504900450823487 0.5143201941181212 0.3598154103467712 0.7441583382527259 0.3838066166587586 0.2909495400819684 0.6164522771578869 0.43922832662868305 0.23740360123525295 0.3925077688315821 0.08658627341469449 0.08717681890795115 0.09282648058344156 0
0.26246189799665354 0.2112612258680897 0.6094945911240117 0.18583796728416457 0.8164724150754643 0.8795012289072637 0.5547261438310462 0.4433793122864462 0.7614619941729703 0.43009087815089897 0.3329346374060411 0.6244581633887332 0.5072512405010234 0.2949459327825268 0.435627150671976 0.12998901274752117 0.09938407627806423 0.1049408420147242 0
0.27941118833789647 0.20881052035382752 0.5752719271476239 0.14181796397393898 0.6424817534001637 0.8680334396456995 0.49928559206637946 0.5412172161229651 0.7184976240298471 0.4566790526982687 0.38346649517421305 0.5075601785294606 0.6509878734960954 0.39431581450152275 0.5748839524181535 0.20123783788658245 0.07558398399428556 0.10286677030690772 0
0.3097224471008082 0.2398250471862433 0.5582397293164831 0.12683145340519575 0.7379487215739484 0.917055826476878 0.5531750805491384 0.5941786190958915 0.7456313562221366 0.48904947254149755 0.4096185335587439 0.5609760398793682 0.6600921163936389 0.4140836558066444 0.557276355190778 0.20030924422864582 0.10387426430667501 0.13820344030365206 0
0.31423741243290926 0.24937076944150727 0.5490051185447271 0.11792759439154299 0.8402955752877874 0.9227122751939087 0.5701259275304675 0.5090467920844095 0.6698834761815764 0.4338846278939519 0.34706596131435097 0.645820679607094 0.5551684308444498 0.33626526445538674 0.4556286469412636 0.13074544847309477 0.13435477899514958 0.168368678794788 0
0.289481092406914 0.2260800241879306 0.52331506044482 0.11444566013367741 0.8477868196438374 0.936381859322553 0.5923782982834904 0.5804207159504211 0.6989092678386912 0.48279874938037004 0.39988229794538865 0.645533756354965 0.6147448499692298 0.37968009550391524 0.50779259546478 0.16803701221148937 0.1075862610398759 0.1327861241550905 0
0.26902017711462145 0.20368232715715062 0.5604098628433665 0.1339592785302095 0.7092006845476848 0.8513650216522684 0.4950395682014914 0.41328341408229896 0.6679428684731699 0.36366127167766615 0.2851459084963799 0.5722112364766423 0.5177211338462406 0.29156699999720637 0.44429327803387864 0.10817912393008133 0.09459035562945739 0.1199409773801432 0
