d1 d2 d3 d4 d5 d6 d7 d8 d9 d10 d11 a1 a2 a3 a4 a5 a6 a7 target
0.3628318638389588 0.34764921858526676 0.4882008360941632 0.399551221588929 0.6823094756215609 0.5128633783452625 0.42505938627235595 0.32711530339220307 0.5500744840307035 0.4228062568159321 0.3919123031213183 0.5510566552812723 0.36288553148860225 0.24831311441593784 0.3639307777664438 0.31064872975189006 0.436885367190208 0.4603219637030449 0
0.3617879817928519 0.3465451040348094 0.4867311077781149 0.39787353416964844 0.6934197554340882 0.5102020337649886 0.4225219374682663 0.3704665736191304 0.5480765852330536 0.4333204937950088 0.38830451013879674 0.5740400833383648 0.40211981912275874 0.27592112144006653 0.3657962854100951 0.32664367591010834 0.43680548855035184 0.4602858162905199 0
0.38318283543369913 0.3714271113267399 0.4818052357891427 0.38105569706269127 0.626683729985714 0.48474078513028074 0.4025141122517253 0.3282339562948481 0.551686165724615 0.4041382944081442 0.3493914686751074 0.5421087345356068 0.38225758433410717 0.2649507435281535 0.3531769928552646 0.3283746143326738 0.45721192254735277 0.47490048997753065 0
0.389864141573237 0.37723340199877653 0.4756287071922576 0.3542743667102306 0.5205328092318733 0.4368145911932255 0.34331289225575023 0.3234376103784692 0.5496162701651106 0.3834505781559201 0.321437314436547 0.46526689662884 0.41611100366175324 0.2905383115083233 0.3695285204448464 0.3372518302983045 0.46825412095674235 0.4883778582045417 0
0.3782633048857552 0.36743178632136264 0.4896671251847795 0.37776324219953783 0.5440561113853963 0.41646205688355575 0.3299270906284435 0.27678415221776953 0.5420130140283255 0.36527147358779377 0.29810034754552506 0.4837174614125277 0.3607005080666229 0.24617270845540873 0.3311350635280723 0.31660642997240074 0.4662345438893758 0.4831218903856396 0
0.37985710307234066 0.36915361853115336 0.49183498652686586 0.38041982675359676 0.5470885487197692 0.4202766088684844 0.3340156679456694 0.27775444176970554 0.5447720229187065 0.3675061177924366 0.300572882623078 0.4837512728994908 0.3605859345196365 0.2460821554732363 0.33105030630185217 0.31653590407749554 0.46631637103216383 0.4830478002455063 0
0.37992665082573984 0.36841601776106037 0.5260403424483959 0.4332709178312355 0.45718511844372944 0.42183181840572725 0.34009629591634427 0.560593115947986 0.5551817271154578 0.5788544430748754 0.5537232424269756 0.3561336538063089 0.6592980517500124 0.5159272291890817 0.6099467328445742 0.5259737808796758 0.44639541394606863 0.46192423431253915 0
0.42002431000525686 0.40869295585188425 0.5399409819574557 0.4609146795126715 0.42502585209343513 0.4451745871957309 0.3759060158274323 0.6283735654201839 0.5635804695020075 0.6312842614806973 0.6168044889092146 0.32747680603990315 0.7277896795995435 0.5898442070756016 0.678594909766312 0.5873136235832699 0.45959569367816266 0.47108632593148636 0
0.44640644348530534 0.4363556960852276 0.5699213027360426 0.4902931351312023 0.45195505028563954 0.46670923580576007 0.3989061655549855 0.5082064177064458 0.5672022726917905 0.5543069744459153 0.5167300506448709 0.39270759012771883 0.6053389897481525 0.47993098570182746 0.5809371581966993 0.5258937295046029 0.47029935165499315 0.47692956524676045 1
0.450073830686779 0.4393431356037939 0.5674726866924857 0.49141218656242613 0.4610806806517309 0.44205845616599726 0.37575440971756446 0.4886203796456996 0.5701124133268936 0.5479874704555747 0.508257355861427 0.4001876770061059 0.5819353022328115 0.46043211282866925 0.5703645965757138 0.5233624454986241 0.47381201828176867 0.48059784711370934 1
0.4516083994055816 0.44111167980084043 0.5696552093651159 0.4940525408409988 0.4639614579725255 0.4457849474111928 0.37992512184339455 0.4898324935866256 0.5730208960193015 0.5503973508100597 0.5109800946637302 0.40015357381123673 0.5818569839361794 0.460344396464589 0.5703851618827365 0.5233327429868566 0.47385834299273744 0.480654787270844 1
0.492004618099973 0.4774523708420845 0.6716603184526264 0.5913257941092971 0.4323134401639508 0.5128861060562793 0.4271167107903593 0.48347332619547556 0.5510945212895968 0.6062176962711343 0.5669905997195896 0.39894358526254203 0.5887956374590044 0.45072499064393434 0.6527428634941241 0.5827430465112269 0.45655139615027807 0.46193717052342476 1
0.5634904060928189 0.5474619400269428 0.736523884827111 0.6728044300438112 0.4145369172719433 0.5268826252947583 0.44746611978284 0.5526898619006666 0.5759049521099704 0.693860169921291 0.6628640769176686 0.3631769790191117 0.6478690449204585 0.510261274683063 0.734167876462777 0.6649672626671737 0.4865621926747641 0.48887554133796596 1
0.6316182226515791 0.6148992556950591 0.6781386013238047 0.667995735169636 0.31196086770754317 0.4771578684676583 0.4433439868862874 0.7458105019960528 0.5466606102481775 0.778680239891546 0.78388332913058 0.24678899939901533 0.8505546639031387 0.7451972501025637 0.8640113313992892 0.7858000354703092 0.5576318760513079 0.557633450704063 1
0.7430349682097798 0.7193077264499935 0.5936031037131322 0.6532923753452848 0.40021417130618353 0.5158652428672945 0.5250963044128936 0.787009760528985 0.4772708683705136 0.7512550258785098 0.7885163108765978 0.3086927580127541 0.8229268324930465 0.7645184408647621 0.8053843449416533 0.7456463908625652 0.6661194917823645 0.6748469395375445 1
0.7791844444600168 0.7529005074870999 0.5779895172240284 0.6308328067683593 0.37975749609910725 0.5075565105677815 0.5098362549180688 0.917332828356763 0.4877852696572518 0.8317395899061573 0.8774828773224823 0.2539537402360712 0.9481205444707885 0.8738631068944129 0.8822816936555766 0.7975840738613496 0.7114219993756421 0.7285355661790807 1
0.7785191764942109 0.7605104738344034 0.5432590116138274 0.5856855624616772 0.3749231181257735 0.4793375492724361 0.5019490205829102 0.9515755852616778 0.5724748516149205 0.8332006482128411 0.866432231033313 0.2393310489529652 0.9776911716598047 0.9127293483029093 0.8662565443211683 0.8003710018040568 0.7204844167744846 0.7272181691215065 1
0.7998579040223638 0.7813355941289816 0.4804986967759566 0.5066360668375058 0.3889063142619551 0.4785694157464975 0.501155964259087 0.9274871997050869 0.587012440094675 0.7699705115656073 0.7926817985160444 0.2497634892657552 0.9579448029029918 0.8891791912309543 0.7995323017985931 0.7408641519120176 0.7505280485753274 0.7625290238653224 1
0.7987681404075698 0.7803086675881133 0.47940996748963527 0.5052213312518392 0.38748200809794886 0.47628623220532784 0.4991646817645683 0.9265292890595274 0.5855087152422818 0.7684949450248111 0.7910868602976993 0.24978420400968449 0.9579733172463079 0.8891116765477467 0.7995135414458183 0.7407641244847536 0.7504657691111836 0.7625472542701339 1
