d1 d2 d3 d4 d5 d6 d7 d8 d9 d10 d11 a1 a2 a3 a4 a5 a6 a7 target
0.9443698246726022 1.0 0.27761970643878486 0.4520778551909359 0.45736400934411314 0.41131079381708346 0.6675838271271486 0.6384930747240987 0.7903895491637867 0.38539645821724466 0.45484879537666334 0.10904754293997243 0.5413219861410203 0.7507825178717431 0.17447606595155163 0.27803558890392255 1.0 0.9577934820816472 0
0.6219969213136731 0.6897332505858884 0.23128996311157568 0.4636702628768168 0.36665930036492433 0.1336566226559155 0.43508817988899384 0.4565814445814691 0.7228258339690967 0.25403756134707356 0.3372212040171627 0.054353278765050916 0.38390175001415416 0.6106342570898968 0.10357315177856252 0.19164721949828545 0.8590328382586163 0.8038979202254848 0
0.6526066141188434 0.7057637108187134 0.19328207017393195 0.4048755881587147 0.47540558306284275 0.2167529640483714 0.46021862611562714 0.412608735938119 0.6254287893037569 0.18396520773498404 0.2662205393328039 0.2389886981006688 0.32604265361257023 0.5084512513434791 0.05871258173253624 0.11020622976031946 0.8780933239251101 0.843205475313173 0
0.6865482946926407 0.7470059913708331 0.22457218422141922 0.39378413024842374 0.6693340468003184 0.4055984721904222 0.6411219649379989 0.4195844449611612 0.5951638700428683 0.21808520313672952 0.26119837798110623 0.5079443103401013 0.27861193895571823 0.46872413958075865 0.025640183873733235 0.12714578771640284 0.8764811874381233 0.8293816771735227 0
0.5538718385625416 0.6112003673262985 0.23631412338346625 0.3579338286250606 0.6689514183481 0.36286155659312325 0.5377292553540132 0.3960577036683153 0.6081122258857965 0.21679723185208033 0.24153390919063344 0.5165434266039073 0.2761074256747489 0.42653876355176945 0.0325073358692034 0.11224674636862453 0.8003549207414213 0.7627034235439569 0
0.6541616197622382 0.7113663448731296 0.23003887520741406 0.3414700620778093 0.7638644905903398 0.48856908271561217 0.6686090766510118 0.39953716632243275 0.6046865226736795 0.198921791175803 0.20616959677643276 0.6963522569639187 0.24993117251592056 0.4078192704569108 0.0 0.09994995809738016 0.8330213290040809 0.7908097011100619 0
0.6723403656756228 0.7214048734941532 0.2100889853970651 0.35098858878429473 0.8434098330750146 0.6252975236871539 0.8183447188898052 0.5544424461730946 0.6535486003737194 0.2696835420438459 0.3184591608877705 0.7729678852736823 0.3732874140414335 0.531428995729488 0.06907449246741448 0.15544382170930549 0.7908941751106129 0.7594992347146983 0
0.6644177878412534 0.7150271147825391 0.22317718865204217 0.35884497824173334 0.9653545355858988 0.7069026563893068 0.900801867912933 0.5588151938539812 0.6335870952524898 0.2980406570383449 0.3412118585646846 0.9060346694869379 0.33829751694807864 0.49316300307858163 0.047763932214280214 0.14257959632571993 0.7860760190422158 0.752174441125947 0
0.7222858273777368 0.7596462120479415 0.19965226190823993 0.4014823262877738 0.9323086816502846 0.7033870310530794 0.9153774282772309 0.6035856309760026 0.640077608653673 0.3048970629143217 0.41190378784044146 0.8090648824549165 0.38636892762947284 0.5433422883024106 0.08895247186126376 0.144899347565294 0.8122757969094998 0.7949839385997044 0
0.7945356807596311 0.8377218336633794 0.25958416320487876 0.3980690170814789 0.8196805307228319 0.6899167904238768 0.8783013365224415 0.5613304248983224 0.756512461745463 0.31356629683928006 0.37440959760416526 0.5994866748663892 0.3811068957446344 0.5205690539876306 0.06436291727628385 0.12311757312574967 0.8557631336755853 0.8352669882641814 0
0.7832657135781584 0.8235016028683626 0.27951599186238063 0.38815752972813344 0.7241099547289114 0.6635831079144259 0.8176347572206142 0.7255481540981787 0.7844757060272523 0.43142094658668917 0.49797807758227375 0.4749985616967898 0.5839038286066707 0.7135832468842669 0.20881654807158112 0.27159775334326275 0.8347585274353064 0.819035745197866 0
