d1 d2 d3 d4 d5 d6 d7 d8 d9 d10 d11 a1 a2 a3 a4 a5 a6 a7 target
0.44952124979176467 0.4844949490566479 0.643276119728384 0.4998439379335826 0.26070203434771577 0.28064643002485123 0.23635856917558673 0.6009593957563252 0.7168529409777848 0.679922232084766 0.6461389056221185 0.1402926761622607 0.8675622844155356 0.7907027930749708 0.7252768875304967 0.797307774792811 0.5513025216940721 0.5259487739925559 0
0.41641653259275113 0.42244061672803057 0.7839602436870716 0.47319246439880924 0.2781610181339016 0.2958505336913726 0.11884864244117432 0.5497645544451318 0.5935396759539167 0.7454217797603087 0.6748829776188792 0.1725362887466002 0.9194057805409063 0.6299549546200971 0.8334080583913339 0.8124705002308021 0.5336996545536001 0.5691924865333671 0
0.6197869474870032 0.5840427305109195 0.7795735480833181 0.5693261256324038 0.34762797546162716 0.5542661770710597 0.42055884807771804 0.6936554434923107 0.6241271531774606 0.7619235917823355 0.7746753987428641 0.18484389358089381 0.9822480651523925 0.7225556518749252 0.827856072035325 0.7373171721878091 0.4653894364882314 0.541181905959629 0
0.7025674190416871 0.7705353105694686 0.4026966773345746 0.8921345760703985 0.3851514611400948 0.3137352032193834 0.5769788355579881 0.6616518521824829 0.3404126955872977 0.6145405355132469 0.8098662661993548 0.20975490322893542 0.6108095636987937 0.9782084074558302 0.6172364764444795 0.7621655889613244 0.8137227132773432 0.6936117272420064 0
0.6695253858830907 0.7823591025553127 0.6907714314327478 1.0 0.823967472447158 0.5934300571070139 0.9212033239268491 0.3486508934469842 0.6942268069173014 0.747657641857395 0.8088833600097016 0.711611069888725 0.037810076787516134 0.291585300790707 0.31218182407649175 0.7670322999663617 0.7557878831672022 0.5928827780733101 0
0.642928645278976 0.7489598566570632 0.9327316138982809 0.9641633036352255 0.9069065644205763 0.7275104632640632 0.8658389920868155 0.4209155787923412 0.9994253996958467 0.8502682320268731 0.8130856106887061 0.7095685649022161 0.16588478388855343 0.16219782019399487 0.3821004276613942 0.5749207213669121 0.6359520540475243 0.5013284080657496 0
0.569539815743803 0.6510317094970999 0.9547942284459536 0.9448931582669191 0.8114371600588779 0.7015834248552117 0.7862974937760812 0.7085419988524032 0.9624836263547527 0.9909529653014411 0.9903761238499957 0.5988302256769777 0.47786270367505257 0.4563024012650698 0.6116688143726803 0.7543956064436366 0.5362246050161912 0.4312578786237453 0
0.5688020453732465 0.6460791866908244 0.9430350596720325 0.9478582227658072 0.746933962190655 0.6748956491034201 0.7575164272107577 0.7004472972878605 0.9671959828670138 0.9625352362303423 0.9850557115709087 0.534106349850701 0.5146365067888227 0.5106404088434129 0.6402202939309811 0.7608565423831013 0.5460098610865254 0.4459645373386474 0
0.5901098827956808 0.6565132515657113 1.0000000000000002 0.9664908327439807 0.8100386287763777 0.7355037407963549 0.791470090923553 0.6159882276798859 0.9546034500846945 0.9649590993186039 0.9652577416931545 0.5780490754178806 0.4181023602371584 0.36543118865971325 0.5885053866543664 0.6990799706029287 0.5220876216939239 0.442562631738042 0
0.5879570060971218 0.6487972176261403 0.9890133164976616 0.9946135971908738 0.7817203282428977 0.7184824063008892 0.7842930892690356 0.6164357768974437 0.9844232024277586 0.954469855017555 0.9777099103537681 0.5446648670634759 0.43321105397249726 0.3943621798734358 0.6072810639470356 0.7088111388112572 0.5075428000200533 0.4288008823132601 0
0.5848057654985963 0.6458251735753082 0.9770165581396089 0.8983901326364419 0.8124333416933971 0.7554094323184293 0.790174263598534 0.40311803484732034 0.9839003579345604 0.8401315905365028 0.8257033005178223 0.5722814396900273 0.24225946638746254 0.17637130187772931 0.45533904874236275 0.537203505069896 0.5287398403731607 0.4664094152236058 0
0.5825739289698775 0.6436234975301258 0.9737860131453082 0.8950302072142362 0.8398641167471737 0.7519121774051576 0.7860889918320364 0.39554426578039414 0.9785971587642042 0.8396136131978515 0.8036083532785814 0.608509056691261 0.22473209011973372 0.14579793173518873 0.43148293018405615 0.5307158832161625 0.52863435680481 0.4662099881993931 0
0.58327872719407 0.6445014175094279 0.9751255606191289 0.8964415063157922 0.8408020654216943 0.7535029906492725 0.7876379753006413 0.3960442563973475 0.9807419071711951 0.840684510652606 0.8047620348301001 0.6085171142777306 0.2246538717454526 0.1457182727018409 0.4314862893745526 0.5306987190215346 0.5288156043630394 0.46609586510058687 0
0.5833895782731389 0.6445028395249657 0.9752655695435488 0.8965753145479938 0.8408344170825139 0.7532856013363598 0.7879877608874892 0.39615488117738573 0.9810301258281218 0.8407567507777807 0.8048889340229446 0.6084825790170907 0.2247781885718042 0.14578082036989737 0.43147888485843455 0.5306868185474647 0.5285958135618669 0.4661424396170397 0
0.5833895782731389 0.6445028395249657 0.9752655695435488 0.8965753145479938 0.8408344170825139 0.7532856013363598 0.7879877608874892 0.39615488117738573 0.9810301258281218 0.8407567507777807 0.8048889340229446 0.6084825790170907 0.2247781885718042 0.14578082036989737 0.43147888485843455 0.5306868185474647 0.5285958135618669 0.4661424396170397 0
0.5838598478743753 0.644751185181911 0.9757037554347592 0.8970417405596844 0.8412798767446463 0.7541053835121958 0.7881981477896418 0.39641757394356814 0.9818720120347457 0.8411905189299134 0.8054535595701104 0.6084963448785972 0.2247543205196595 0.14578462612176923 0.4315631303171441 0.5306621864593402 0.5286495401626454 0.46627256651264615 0
0.5853019157750581 0.6464540192519763 0.9777626572546503 0.899119611913576 0.8427881843646357 0.7563276517890412 0.7909063961728577 0.39728704660189684 0.9851205349017693 0.8429433584694457 0.8072912311861831 0.6085453004414201 0.22471951199211027 0.14569423791156755 0.43152619548772564 0.5306087082997213 0.5287317391419659 0.4664079212529315 0
0.5861277763496193 0.6471252487503407 0.9791646682468287 0.9005769344933454 0.8438369645440993 0.7578021207156773 0.7929927007618898 0.39800364551275547 0.9877063574567924 0.8441135613766857 0.8086401012640569 0.6084765896343485 0.22476320368995106 0.1458009410241763 0.43152930917189947 0.5306653082041377 0.5286470747289069 0.466376702368279 0
0.5857335013629239 0.6465803066171412 0.9782191612139031 0.8995691482309391 0.8430634551875835 0.7566755389438753 0.7915010727159295 0.3975146763316121 0.9860590541913075 0.8432819737557091 0.8077890958083518 0.6085084595014196 0.22478206825298053 0.14576089565821437 0.43159891005144946 0.530725603194514 0.5286722565567281 0.46640289311732275 0
0.5819163007946426 0.6428994334961016 0.9725962397165338 0.8938298498814601 0.8390082443911973 0.7507143162892862 0.7844512751346393 0.39495672763419665 0.9767921833175137 0.8386957996196895 0.8025845084508709 0.6084542904091785 0.22468991702545849 0.14568750539352382 0.43157367136242963 0.5306935648777074 0.5288320065321686 0.46614841704046484 0
0.5817406570128083 0.6426018549242771 0.9722255567448703 0.8934693297162335 0.8387048228633969 0.750101829971578 0.7841491815475101 0.39480605253265655 0.9759218229557742 0.8382890810046453 0.8021149716410696 0.6084958728853074 0.2246889847101038 0.14575471167373544 0.43151655849760906 0.5307359328247387 0.5286767228933447 0.4662829035260576 0
0.5832281996139246 0.6442522968533995 0.9747039168410192 0.8959681770006678 0.8404731787906372 0.7528074942147907 0.787318716438191 0.3958401244276847 0.9800954412393201 0.8402791204745745 0.8045296668481698 0.6085472958105138 0.22464809531210184 0.14572775071721855 0.4315319037872969 0.5307430886351339 0.5287454784794132 0.46634968645073194 0
0.5832281996139246 0.6442522968533995 0.9747039168410192 0.8959681770006678 0.8404731787906372 0.7528074942147907 0.787318716438191 0.3958401244276847 0.9800954412393201 0.8402791204745745 0.8045296668481698 0.6085472958105138 0.22464809531210184 0.14572775071721855 0.4315319037872969 0.5307430886351339 0.5287454784794132 0.46634968645073194 0
0.5827282147689476 0.6435874793175671 0.9739237296861945 0.8952023041353434 0.8399534819395873 0.751977445421069 0.7862141193730436 0.39558628280698416 0.978862023482634 0.8396721006117307 0.8037123736882481 0.6085312332266666 0.22477545089825834 0.14571169984916477 0.4314896661691212 0.5306502623426688 0.5286835144267266 0.4662905716440924 0
0.5858226913511495 0.6471188645958441 0.9789328018925472 0.9002503819503138 0.8435688224525615 0.7574413322445048 0.7924698624019588 0.39769916982815323 0.987096424009045 0.84378257253237 0.808355392818535 0.6084387601008292 0.22465147033051214 0.14567771108553185 0.4315148317161319 0.5306650033719325 0.528786209057968 0.4660998097516176 0
0.6162267486325435 0.6771824549085825 0.9485217353193287 0.8655152729344109 0.8242115276163067 0.7510934155484947 0.7869931756268924 0.3509688519769881 1.0 0.7960527941480948 0.7526792718984636 0.5941860991231853 0.19306177054147222 0.11775040166549822 0.38973356846925866 0.4913351532719681 0.5558816302585883 0.4984196971353567 0
