d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,a1,a2,a3,a4,a5,a6,a7
0.49622897624262363,0.45072289719435876,0.5372765337234962,0.5280516824067574,0.5183018928484475,0.4592128679902501,0.455052378814651,0.2284929585120412,0.7056027473477278,0.2720124161084423,0.2719515579199747,0.7035467195431468,0.25858588334031424,0.1716471725571293,0.3748905805699738,0.31943035336892267,0.28524726362470976,0.33221337961813746
0.15139680683708778,0.1297986921406734,0.1690824855322044,0.25521426318215257,0.23517396341878416,0.14446900532842943,0.09572885424414368,0.18063547135815583,0.5642867576387784,0.03339342671693246,0.03788127787913376,0.35058530752159567,0.32308068407311835,0.2012078561301905,0.2733227424020874,0.14145017092632806,0.20054091885781122,0.22838010302497747
0.38483793339819206,0.48238818485107504,0.613280948645319,0.4207120208058788,0.5637472681965094,0.44117118880818773,0.5732190038838305,0.764621017876423,0.8331971926141324,0.8169270423156376,0.6280992832834937,0.701297892968624,0.6965119515619476,0.39807955585701976,0.7143854700829264,0.6544309694621067,0.14329843620308857,0.09708021675925482
0.5762796344227165,0.548644859450418,0.37632539404522114,0.6326706561381923,0.3328326234506711,0.34896311058008345,0.39737603418283385,0.26859673104679593,0.47405963486441416,0.20708873895812951,0.27089916629668886,0.48991933100088003,0.34363352215036785,0.3030282077123824,0.4594047712073164,0.3589091260527888,0.490211789731671,0.510210346229325
0.8223008993807971,0.8621307539327224,0.46221993106094916,0.7775267587393797,0.4677579648222967,0.4210209793001207,0.6237314444293487,0.6243755513735594,0.4263158690663358,0.6698648729078023,0.6616160097827297,0.41374699680628413,0.528698729201148,0.5712131791971189,0.5908927393736749,0.7228638373646235,0.7185354200227004,0.6852731417478779
0.689929237151203,0.6474004464562332,0.5235715761928803,0.5583383751838622,0.4990371306980199,0.4684771218629773,0.47384424078967236,0.3194306161006345,0.6734719399231497,0.3492453900008854,0.34763011193559024,0.6442068521458013,0.343685070878528,0.24814668534097412,0.4450155460760943,0.3933555461593421,0.42576418784021175,0.4810308651147741
0.5866457117175127,0.5047902149316573,0.6300256004679594,0.09217477654861117,0.6695088967905936,0.8448875391070285,0.5640284256449015,0.17767070835491583,0.6674051781914625,0.17877536372730818,0.0,0.8733557767517939,0.28314757326812917,0.029215957397938974,0.19639582435428116,0.010522926326274273,0.2337146589291027,0.3607171536842195
0.522519594496364,0.4851540861552385,0.5206871105009194,0.467797363928637,0.5801090238776128,0.5868854409846109,0.5496987116943259,0.21602899903065476,0.6533978532489391,0.22559327223102899,0.19904197124059442,0.728635928626959,0.26415317148355083,0.12726768070372702,0.3087689791970898,0.1856720744777136,0.2893226962735719,0.33548375499216143
0.8422584984904485,0.9020329627918192,0.2205830079105009,0.7256457539142627,0.12699835479652277,0.14883316432498384,0.36301213377392383,0.37477219736916423,0.20840122984040677,0.3123343876622229,0.3522363765998362,0.23219498650194148,0.4130389806787577,0.6748277690899389,0.5226365500390227,0.7426285114100646,0.9325681000628615,0.8747472399888456
0.8677845100514877,0.8785110049555717,0.22511100707633225,0.6782514479890653,0.3076693742285268,0.3530588751656858,0.503457623740136,0.3890325093722182,0.364821658567239,0.23355523630970443,0.3121945544940936,0.40442145424600184,0.4336018822006557,0.44587162993393875,0.4760919124632448,0.3839740605903963,0.7545509897156238,0.7523118908442685
0.4599030461042769,0.4418677302568791,0.8031538605320365,0.5035286222576358,0.730146404290531,0.6723265334081991,0.5708105599532769,0.20273368143630144,0.7838329284170031,0.3885154161764588,0.23682913059914856,0.7795081222348397,0.2289223020947348,0.058754397697181104,0.2733268302475169,0.18118449308376516,0.2536860851861903,0.2894048032942489
0.34722119938082197,0.36932699176943984,0.6387307451199795,0.5165372033535736,0.719415277767314,0.5522716378571972,0.6646894969468291,0.48721806640775167,0.8907423770729719,0.5974644465635393,0.4837857665548664,0.8327929734480126,0.40128286105562844,0.24855767898415287,0.4320207045757807,0.4667836466480555,0.10770790148795528,0.10218736485865909
0.21581431520211736,0.2268306149833389,0.3388438078215035,0.47061441845305874,0.46739873549535194,0.35832766157730567,0.41824175635494454,0.21142968097074932,0.31044766957681835,0.22492861175054024,0.2049691659207391,0.6050890036975991,0.23798313969674195,0.20972735831328265,0.2986056830221868,0.32467994486983276,0.3474915797339294,0.32341305358168815
0.5908089429870337,0.6113543422590139,0.5059261585466286,0.7145749821473761,0.5668876593785697,0.4764074067142581,0.6395935153290497,0.5473921158955299,0.503753544642044,0.6222882432704535,0.5999175475043206,0.531688124462744,0.4556280770809665,0.43577059919965794,0.5099744791156904,0.611129306240568,0.5047607217678615,0.48203799979268847
0.8584089153426434,0.9616784188842354,0.27640721844639793,0.8338797749879991,0.3166978571369432,0.3147753230050092,0.6721294373532345,0.3614136542716472,0.340259810291736,0.3540180592472939,0.3734318336259088,0.3563928625847388,0.3168433028277207,0.5652671964285396,0.3673122958551751,0.6378032733941985,0.8575520970496188,0.7361563823439221
0.15403379391076333,0.1323926069470175,0.17387158232572375,0.26101331970293096,0.23935390419149605,0.14954397541019993,0.10303966936781705,0.18229101261226177,0.5687580035381401,0.0375803184422856,0.04239207616113028,0.35060489411188533,0.32307914387703934,0.20116100112248897,0.2732050463503515,0.14141162629981907,0.20049220374711274,0.22837674134229657
0.8315967053438656,0.7944051119446757,0.25582164272040164,0.6232075504794827,0.4734924900125721,0.38610101734953495,0.4809993837319477,0.27227817113818453,0.5278820698122952,0.16551612587337394,0.2644230040649789,0.6283284895447003,0.28263063967344665,0.2721643824879218,0.3406343823438742,0.2895194179106695,0.5946187001043476,0.6434466955846874
0.6233616487704917,0.6682925528377291,0.5207362538138558,0.8322342105418445,0.5569604726725952,0.5492262710710143,0.7832933671567632,0.3977467421945403,0.5395655953030656,0.47749558611907905,0.4921242968277695,0.5061323216330824,0.3465869970034761,0.3490435969300801,0.4151467457142737,0.4453166664858128,0.5117808151443431,0.4608732666961486
0.5112421853070684,0.47254278632451097,0.5211618872765664,0.45719187227999036,0.5845865498178104,0.5772099194337146,0.530457839102636,0.23913848162649753,0.6627049476813611,0.24002034084680135,0.19610417135635183,0.733194610233028,0.2893454452332905,0.13837490106417544,0.31626688970466876,0.19289431931084589,0.2812232202493713,0.3295334821635434
0.780276734942836,0.770360880533285,0.3162514103432057,0.6941198101902919,0.42752013488138374,0.3792398367763019,0.504683162328948,0.33759608345794656,0.3834102225598941,0.2697397658614493,0.32865077556086986,0.5314802132484948,0.3413181903461085,0.35814915855863444,0.4013264412131132,0.4095311384365241,0.6666540490986114,0.6825166726631045
0.0939868389202625,0.09821498632845527,0.478819672244154,0.31411821960092556,0.25657534786351777,0.19324903521395975,0.09323017327048833,0.21068725084437945,0.4700428258252223,0.2708256894345662,0.17486184293859885,0.17793788786606868,0.33510660453675795,0.20458235865926605,0.2592495932332708,0.20684963953157287,0.22263277939412818,0.24507758797386536
0.8423163871927423,0.838763382776318,0.5755177368624709,0.7536603808676663,0.5866729135963518,0.5628685408225513,0.6827859961297125,0.40081719678229455,0.612693433310241,0.4718688408483602,0.4810393736213512,0.5880134462645892,0.3636062944676189,0.3048480110671005,0.441898357722214,0.4317073132387532,0.5599646239209791,0.581535142819205
0.38282177206797774,0.34620923561110006,0.790497631865615,0.4645105577119586,0.7191814707173363,0.7152580779787654,0.5603470281352276,0.29963409407985453,0.7386861570277257,0.4440463255476239,0.3346070722681942,0.8120869796367189,0.33002372034431354,0.10661843328159298,0.42563126709565946,0.221661929362998,0.16011306846914597,0.21598765325020852
0.41874258934639086,0.3912522919294349,0.6096410963219305,0.5377920221068644,0.5078967067925939,0.5068490935361714,0.4596493540940716,0.44363088317889543,0.4194935105571249,0.5314414161888357,0.4981256741448119,0.3520644859391191,0.5037968071951207,0.30312924469939123,0.5151034711265206,0.33954139352013635,0.3491736555792829,0.39958080320882017
0.7937645228530569,0.8959910944319761,0.40586512758599835,0.8181589175012904,0.28990262110928877,0.36693365370321485,0.6523518310487946,0.7619094568960596,0.1887218376418176,0.7649578668042658,0.7417002450252634,0.17256576794354195,0.6932879446683147,0.8133919028349594,0.7449351822952144,0.8435895077119522,0.9245950613129509,0.7985941510592314
0.7141174777373872,0.7208662769295445,0.3356771137648733,0.6704188482479356,0.15754745539015302,0.3364231332112577,0.40345072840805907,0.3406862618393639,0.28620069615731114,0.2827111305391721,0.33657961206693754,0.2002915308635862,0.47162028264051453,0.4461921726160812,0.5790062538101073,0.4130697538420305,0.7538635232744552,0.7472583480250172
0.5751848358677273,0.6546605232534947,0.5974542403944907,0.8587112740497216,0.5058018022637223,0.46206682296110135,0.7237004207825497,0.3046333587647394,0.4977912400357065,0.44729483493802946,0.43213257147437734,0.5202200658801921,0.2621727789423092,0.3026908272511241,0.37684553597841663,0.5270704673205442,0.5018114165503128,0.4118645898699942
0.3483883352776812,0.37055526445162135,0.6410124530790882,0.5189686335582859,0.7214240625811892,0.5547030245406914,0.6681632897655603,0.4880907381963666,0.8927319815871004,0.5996107781868691,0.48596005378443197,0.8328480180276101,0.4012450907416933,0.24852946201061726,0.4320203031106915,0.46677330474651324,0.1076998210839325,0.1021702902972017
0.2036694011775132,0.12204002811329417,0.4344968552961028,0.14060517619421375,0.25565691436876903,0.46279490409418966,0.20679139614698006,0.4886081419642766,0.5073743489789924,0.37438584730554436,0.3247887423550355,0.2946689683892001,0.7724887717822682,0.35116470818661555,0.7305170149025844,0.33560359156570096,0.06976944795511908,0.17148691990869325
0.33574182052596424,0.3137937257322584,0.5506990041428683,0.4135355472937854,0.5817290819609438,0.5736175687112406,0.5226648814046779,0.25575274671008075,0.5596988964745155,0.2747447795140179,0.1943082197707322,0.7480302830234351,0.3037889607347825,0.14662488521249034,0.33008706895108575,0.23368420031552928,0.1620104267463539,0.18868013873865208
0.7636845720202646,0.861811960426201,0.3290958438784053,0.7464290368923692,0.03367590939926246,0.19286269136603384,0.4180788262202979,0.5277589521042707,0.2113265287745103,0.46966236037790643,0.47263316081681817,0.07690897773730843,0.634961006674488,0.7922821509359894,0.7544385929837296,0.794524404004892,0.8861117102787789,0.7605675988002121
0.48287050265802034,0.4724613318698664,0.47815560012094527,0.6137425312175719,0.4304901728757482,0.4876395466406491,0.5245148398227633,0.6898323517561757,0.3688251016781898,0.7000865607226359,0.6884306478801472,0.3303310583937926,0.7021215079161764,0.5359103877278057,0.755721373881332,0.5873361752533277,0.5221128854755487,0.5351163836826929
0.7030766812162158,0.6591271084736191,0.4456069969116865,0.5372141860304005,0.45264976128465184,0.5545380886759268,0.5787536545791463,0.5425923995543895,0.7018304166927374,0.4423872083073459,0.4610981762186901,0.5732798352723711,0.5931491936556124,0.39947111916203365,0.6383657490291101,0.44234691448470387,0.37805034988830355,0.4290283101993395
0.09381514358528065,0.09809834919615479,0.4784302325291103,0.3137177218892,0.25634294835591387,0.19268040869861003,0.09268107570397666,0.21061340931162098,0.4697458501610372,0.2704403443870653,0.17458176183540997,0.1779963119746404,0.3351329855974508,0.204578500923226,0.2592204973173413,0.2067669610993439,0.22270181675589218,0.24499259520935457
0.4208745713194849,0.39174183604460866,0.4996942299499538,0.5313933474086929,0.5896739234952537,0.5663212203190373,0.6002852259549072,0.6004698602538316,0.5800200531456949,0.63778583180972,0.6085607309052272,0.5440514646814953,0.5523614387222902,0.4109357548751122,0.5836392974211191,0.505232731063167,0.34800436470274054,0.3840759964085556
0.38456860963075,0.4820460182835543,0.612640464993156,0.4199302777378997,0.5631612935169776,0.4407005914328621,0.572471618726901,0.7642526272597916,0.8326133236311413,0.8161945727640287,0.6275157003450955,0.7012321180796828,0.6964633383178775,0.3981134497627106,0.714365343858566,0.6544935684980169,0.14327279192956344,0.09706125787312803
