d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,a1,a2,a3,a4,a5,a6,a7
0.4774131879503445,0.5320242369680277,0.6723588751453411,0.5524978012866857,0.42178285940475924,0.45387886116983633,0.4938880211897203,0.42261890155466597,0.716773352061943,0.5650099703645894,0.46447693979276483,0.2173617834100634,0.48733757926807764,0.4854748567137952,0.37062853867677203,0.5227737064991156,0.5545259318014071,0.4828341417270412
0.6062984702713436,0.5242407965046549,0.5565007546114522,0.19082864871939798,0.646117352549235,0.7655586495261435,0.2547149424607831,0.48545363028531674,0.17960572403595387,0.42056085727966597,0.441301413703453,0.874672992920833,0.6066015173468358,0.2996182853219671,0.8226799482164395,0.24579472967653082,0.4447009141829503,0.5952043742112179
0.6516701730498751,0.6921147382721209,0.7295270596473395,0.6064686031901072,0.41189608397008604,0.7305090953119162,0.5341503918859596,0.6640297806693811,0.8646683684610803,0.6628517550107897,0.42467963190897073,0.5967137741741273,0.6822272479010367,0.6905502677966742,0.55821712970921,0.7916912755528691,0.5257855266189941,0.4063552646424484
0.5468910895515731,0.6142618978369156,0.41096283196111116,0.6349050129548024,0.31145610946488134,0.25435691852904263,0.49808390807192904,0.41060542909616826,0.7878323461028645,0.36785956867914926,0.41509034160606983,0.08338727089604347,0.43545380324183625,0.547631203024203,0.27414843746121864,0.44480523818372397,0.6845731609636898,0.5922337394285639
0.7644826853894364,0.8154483410342159,0.1389601942730776,0.23325918476191898,0.4191505311432304,0.34766195966920854,0.482346251919167,0.6605261871627821,0.6598293186578914,0.38688862632971865,0.3973553928627025,0.15655575513116204,0.6553784477097913,0.6621630712730484,0.28104315932149415,0.3759122257976619,0.9866168000678774,0.9894522428197714
0.8006095455164455,0.8322112833138,0.640680103666317,0.4575119741277911,0.35490726712240095,0.6643375230551802,0.4743788563682987,0.5317010258719574,0.6705923660925412,0.4620249697315524,0.22299570902068666,0.5863404122103115,0.6294601967137927,0.5861374636992556,0.5093803317236079,0.649725557088797,0.7343952025060445,0.6822575957080201
0.5368459617192949,0.5835337793784248,0.4955594333244955,0.44757062686058013,0.542152122424628,0.4367146065571008,0.47794911231796,0.4575661180123276,0.6078314827246727,0.5165548238231716,0.4648633271625817,0.25753677355876325,0.46288117475779234,0.46694894515817054,0.3030297753238824,0.38871084665176037,0.7113118517922028,0.6841672053555277
0.5143600449753605,0.5632574279758649,0.5932501370392682,0.6773407764059991,0.5995667581591899,0.5129159999521056,0.5838064477216225,0.5014823768938494,0.7288820982977766,0.6326767124562345,0.6281856586482926,0.32830096500042094,0.4647788703229301,0.5049633337451067,0.38316762556892403,0.5044074983949662,0.5954275465248786,0.5314171726439705
0.6552002143402427,0.6793235663735584,0.6765723743724656,0.6458105558465759,0.25016022901029755,0.5491644255704813,0.4131486245388869,0.520708554663806,0.6795399617285582,0.5156154116273921,0.3798621550717378,0.4503250138372299,0.6330768708986483,0.640987434708445,0.6003483359557698,0.799533223352054,0.5879801748899265,0.5116901476923879
0.2503426877006949,0.2474386748648696,0.46407116637711177,0.5135442921078006,0.805643028220993,0.7047374277544929,0.6112580720652439,0.36962323637932615,0.43190646191461113,0.3259497736260233,0.4449525718518217,0.6792693634861053,0.2866492412682349,0.31692543446062893,0.3344214219910171,0.2525285124651475,0.18243928446492408,0.12956002896570862
