d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,a1,a2,a3,a4,a5,a6,a7
0.1097618725322902,0.13105640925560125,0.7033541774148784,0.8018040368688419,0.26177337522729127,0.1085550384858589,0.1595625192904917,0.5366243037374849,0.14480698449968532,0.714916171796633,0.707915475342594,0.11391371593724009,0.6032334060182685,0.6505243384704439,0.760275284987368,0.6950735600272246,0.3282585637986071,0.20933616221847817
0.8312536419476457,0.8093197297438457,0.6342833465400499,0.6605642874315802,0.36647616841883357,0.5156850818376104,0.5715605019920353,0.5444148961925768,0.5369068128486636,0.6087819099082603,0.5790112588498264,0.3196106648515198,0.5467391496027367,0.6516755638987203,0.6071596289516958,0.7060972968307737,0.7871646288477867,0.8092213273763638
0.290547236842418,0.30090125617526287,0.678496475923902,0.5591432524944269,0.5624885094879266,0.4862613412886758,0.5823941148214322,0.31130332918756665,0.8414248104947255,0.403648819661949,0.3912562144943119,0.6214414929996515,0.32358901957693653,0.35030574939285164,0.42524630900377325,0.4761405786300943,0.16957626674131965,0.038844767360223464
0.3817426520054321,0.3792088538242673,0.12446710872464584,0.18207970200613088,0.317258616812663,0.2830019512074622,0.30754807565552156,0.5629510851847772,0.4986690168903434,0.34260434965812436,0.3195073117304408,0.2714683106794953,0.6267684239683637,0.6311445221021789,0.46404740682113754,0.370755544271981,0.48289143618194763,0.459909718168503
0.460687219786146,0.42883172194503305,0.6888477298336513,0.3770293984740052,0.5846902917236858,0.6828481487875417,0.4952144556049749,0.35239386492856584,0.4268803504182572,0.4261327871207974,0.31615642605420513,0.5383274965580027,0.43405503889062436,0.3181038360937213,0.4553390898999159,0.3077287430787943,0.3637885239730019,0.3597950191432733
0.4059339942015532,0.44486919610109354,0.7235237670980901,0.4985952653308794,0.6401059536404556,0.5223070915518009,0.626054167217851,0.1954832292551173,0.7390835197680841,0.4125534987627555,0.2862014210478665,0.6815664849539462,0.21035407010239526,0.23066228633704378,0.2849062864165499,0.48673561301529955,0.3108174965894779,0.18291410874381642
0.7319541440908595,0.7248891795625783,0.40874216633924165,0.34610767643001106,0.4640580197418904,0.44361553454503655,0.5198189660876364,0.2802957152478571,0.6585515934669472,0.26515057262982245,0.20304411759934382,0.6371981539219262,0.3195617054141555,0.37701777677367765,0.3067503399410998,0.4290432596281286,0.6179255681612605,0.5905806655097501
0.6697082954330944,0.6452458941390333,0.3629854684911993,0.39041806536973356,0.4869588016368054,0.5658221105462125,0.5923099184052649,0.5254620385560047,0.4899703142210443,0.38018542746236506,0.34545330556188425,0.5826429670960744,0.537634410964223,0.548311622289087,0.4897864183781757,0.4627929000889839,0.558697632747845,0.5348660757439903
0.2777584933039099,0.2119047813930186,0.5203945102366978,0.11871921515318062,0.6763144135233854,0.8350913293234314,0.48837829748927053,0.4598727501626132,0.6720046263493544,0.3754646007482241,0.3052909087882276,0.5519635526619491,0.5638941585462929,0.33476693686490944,0.47854295736654473,0.13642503618005164,0.10329350968728157,0.1299832349578116
0.5014038170180277,0.48389810456820537,0.4459228939752089,0.39526777236079536,0.3568151609552932,0.5389689477706159,0.5145711401507711,0.5902386112153504,0.4268884083275948,0.46369039541629675,0.4155927020849157,0.47037442412488706,0.640700900553181,0.6227798351264645,0.625084924941945,0.5594649189261596,0.4113476712137747,0.35920154142738925
