d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,a1,a2,a3,a4,a5,a6,a7
0.36500822492066964,0.34068729988846647,0.884425513216871,0.8339384783199648,0.5363907086128892,0.7131052410242296,0.47326167311994016,0.21739155960790835,0.7053247482243163,0.5581867342592028,0.6352585560916539,0.8103881625042337,0.25940541278139495,0.21443860246835045,0.6533164185709803,0.5805155044054837,0.25312202966403285,0.2825742304628096
0.6842874615493706,0.6996023127954554,0.7577247621389747,0.631585471299307,0.6063344733039395,0.6032344833873484,0.401404251767727,0.8144949441043277,0.5038289167943244,0.9623360390847777,0.9796450459539203,0.5166460765822061,0.8422897892090044,0.7979419381124757,0.794256160764248,0.8487367609039729,0.7373555589357679,0.7387721434326915
0.5939059579436838,0.6047433959011537,0.29658726875559793,0.27033068955499484,0.6809980141796093,0.6945485231697823,0.6425371122975418,0.5232752351122942,0.23822233219278655,0.2804947812607206,0.29937193635353765,0.7072928068358832,0.4737211989070871,0.5196012676321466,0.207497101373185,0.22180785792762325,0.6960392649502354,0.7132664600618379
0.15867499766839988,0.15317928867101172,0.9063183740920611,0.8236519851147008,0.3620057817760074,0.5454690157039899,0.32571438279022846,0.07864806177501005,0.46498125239481514,0.48935142916895646,0.5178177979195162,0.6170301599786017,0.1797074449719367,0.15569190893091855,0.6214869257188291,0.6196795432482913,0.14842117182141168,0.1583305261047805
0.15421522433940904,0.20560699736475918,0.45133396096864775,0.35448375843240365,0.9479571033567566,0.4802043337782047,0.37594352418008103,1.0000000000000002,0.4199792731648859,0.9411499372752345,0.9549164121261748,0.5443686946443504,0.8401275561298376,0.8345368265281536,0.5242744132956645,0.5860339659788751,0.6397703077961578,0.6336784509323059
0.5596323800252971,0.5540934132164539,0.4082980151512827,0.321100178144746,0.7162600644459785,0.7333167292972158,0.5693168443501149,0.6984138754368787,0.2663111227209196,0.5212334963089837,0.5550235283852931,0.6677630560277548,0.6771814534472269,0.6478890649212652,0.42435646425981544,0.3985580215776232,0.6651484342047174,0.7058298951885762
0.7199074842099638,0.7370261528257753,0.44410115412717666,0.35223151150302145,0.6924360555888152,0.7599438634380444,0.6625856765976872,0.8450525203662103,0.48599912514990873,0.6509471912382674,0.6614087552517747,0.5645445182426991,0.808390639498274,0.8149055921818997,0.47875905930347207,0.518755833737842,0.7661689910377443,0.7799299888399807
0.670885348434179,0.6671992103142226,0.7197423067587239,0.607440543904533,0.1984151457235237,0.48827273071145694,0.28125606321293173,0.4440075412140472,0.5904210719395273,0.5571618889966219,0.5735204331178787,0.25352364512006,0.6796892013099258,0.6339148567827462,0.6987421305726818,0.6989558342150795,0.5897958472796265,0.6103851668407638
0.5744673770454143,0.5705748990925348,0.42357070986113987,0.2982710981487684,0.793296584675133,0.848690489239404,0.6753204172856391,0.6083448712025123,0.04364561477198148,0.4678196828293597,0.4590571538422141,0.8499804117283309,0.5513225063230105,0.5396428935424515,0.34128604325355827,0.35227737036904294,0.6567695849287372,0.69101127543294
0.24061363292492466,0.29326889380698073,0.33853909425522,0.24287835376005606,0.9829219383707253,0.553353691031341,0.4836371727883835,0.9073827437266628,0.35686212479071955,0.7414695907137414,0.725269270386999,0.6507583235360155,0.7214803956460969,0.7402264354468089,0.3525166516049847,0.4201985912273041,0.6916485140173134,0.6854615627062146
0.4601047619563192,0.44635844569726224,0.8474994716567883,0.8016804565416731,0.6921276588838534,0.9230592375917102,0.7511439498407677,0.2445324309581527,0.6780641650515715,0.5345839007683066,0.5924428765364942,0.9833233013238925,0.21650905585004576,0.20167054587376998,0.5209765292741748,0.4998636847847613,0.2887240024312341,0.3052359891720693
0.4533539061450682,0.49034169712404596,0.4266863112841244,0.4197788593613123,0.9214540952312165,0.7024566132724868,0.6956525584318074,0.6384380677314014,0.31414430538593674,0.5794525950150486,0.606147365666037,0.7294590548748143,0.4837521327435632,0.5502581150981929,0.283575870458316,0.3528802317126378,0.6899907976553434,0.6819939274062539
0.16494003288950365,0.14574245245197348,0.8749671804820776,0.867490511047678,0.19107601208587255,0.37345220962763737,0.1667097117267673,0.04225246264566085,0.6237673247934428,0.42242273332565805,0.5159522381874844,0.41867802987085856,0.2116595734645701,0.19338056099880419,0.6981637030514638,0.6303287290415467,0.14889141999924815,0.16727671122305843
