d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,a1,a2,a3,a4,a5,a6,a7
0.7164516177817464,0.7277441055522091,0.3725297188916916,0.3899836913467567,0.21693284906660182,0.257480564704645,0.34880781406281347,0.39533554503600365,0.2374826320671195,0.3766314049100452,0.3728354500254043,0.17543432912259238,0.479259574023136,0.5353496098966919,0.43312699490093154,0.45419853448936154,0.7957543187698501,0.765652505733486
0.7394953763021057,0.7367693945387614,0.24787993403277575,0.2744083464718008,0.4306505000801186,0.37757541402558203,0.411954460708583,0.3528608382431879,0.268885026786049,0.26595000815513625,0.27406197204449256,0.4860922915777106,0.37027886183113123,0.3686987922053766,0.29677929555625804,0.27820618533283525,0.8196270088094844,0.8255945815976511
0.518107316245243,0.5616305753085675,0.31145388113873773,0.40096669621176373,0.6752674026714276,0.40134266483963277,0.588167864142024,0.30175976633934676,0.4654246615416131,0.35111303027034735,0.3387266189230731,0.5167255966968014,0.17723129632348322,0.27169740103494355,0.1971667426169872,0.2558486120620729,0.6900636559212101,0.621362801008503
0.3723463978105732,0.36688389280969336,0.42178804617537713,0.4481786080452248,0.4992204446152213,0.3243822697258123,0.36152537893299463,0.2494337024118618,0.2967055893743913,0.387397684148441,0.41157381097158785,0.42480707217147096,0.3172749169148603,0.2888950499087204,0.4132788346540752,0.36540936604729923,0.47796731683452265,0.496046572399369
0.3382880937138424,0.31907733560277274,0.48273988114962263,0.4282953705467776,0.31237199917743563,0.250717732192169,0.2095488512638326,0.3516986959434676,0.4187125919916408,0.4240242668264851,0.43287815165166066,0.40939578731042037,0.571811804482679,0.47475370096993785,0.6173083000895927,0.5337259363701419,0.318961361286175,0.36068416417484483
0.5850213712937955,0.6201686479273079,0.27200668641344006,0.31922558332460405,0.6613965393989192,0.515221339109579,0.6396608508277994,0.5208417057364279,0.4291520264035604,0.3733262759673157,0.3451369222105254,0.5947119887837671,0.3797344028289844,0.4634501950145804,0.27043460937452135,0.32979073244681034,0.6835553752858576,0.630361782224758
0.4063384642470056,0.40090892635550857,0.47354848345469724,0.4259676483449635,0.3223036928665657,0.23286234427700148,0.234498109203523,0.2828194572609384,0.3554430425963373,0.4147161676317439,0.4108327331648036,0.2605840793905845,0.42881807034496155,0.374511895895663,0.48064941611218615,0.4381820066812603,0.49314020903011,0.5119737367629216
0.5000777680939139,0.4991194067121696,0.27220998872651503,0.15840526489433815,0.6411320239054463,0.519385712657618,0.4353109251247993,0.3124049527208106,0.3437616619770498,0.24835535052655322,0.19748098110678924,0.8148086991388288,0.31180018140548826,0.25091844793246754,0.21995527132722792,0.21214824340839877,0.5729636435846803,0.5965602698778203
0.26674808245287807,0.28250283793033315,0.6027976686258674,0.5228688841478033,0.49031584336480094,0.39508245690514787,0.4139098912523407,0.46005645356454483,0.1821449996125848,0.6001810506096419,0.5549500655624131,0.42979684756608627,0.544220839514971,0.5705971242951451,0.6301130932489323,0.67164627161422,0.3404593390399553,0.3169576431858636
0.5754110107461794,0.5923989696565424,0.37137240449836195,0.38065166456856847,0.6677947138823859,0.4853685238292931,0.5454564646515037,0.3916523731321533,0.46578803571266203,0.4102491704218205,0.3927755441167706,0.4656227259605208,0.29975449389614894,0.30822692655688533,0.2813743452741835,0.2865241587556109,0.7023200249601302,0.6871897078968128
